subj_idx,rwdType,rt,response,tgtPos,colMatch
106,0,0.604,1,0,0
106,1,0.6438,1,0,1
106,0,0.5089,1,0,0
106,0,0.7964,1,0,0
106,0,0.7897,1,0,0
106,1,0.6849,1,0,1
106,1,0.5952,0,1,1
106,1,0.4926,1,0,1
106,1,0.54,1,0,1
106,0,0.644,1,0,0
107,1,0.8232,0,0,2
107,1,0.5139,1,1,1
107,2,1.3944,0,0,1
107,2,0.8068,1,1,1
107,1,1.1198,1,1,1
107,1,1.3461,0,0,1
107,2,0.7212,0,0,1
107,1,0.7465,0,0,1
107,0,1.0333,1,0,0
107,1,0.5912,1,1,1
107,1,0.7881,1,1,1
107,2,0.7394,0,0,1
107,2,0.7429,0,0,2
107,2,0.8468,1,1,1
107,2,1.073,1,1,1
107,2,0.8302,1,0,1
107,0,0.8309,0,0,0
107,2,0.7737,1,0,2
107,2,0.9695,1,0,1
107,0,0.6329,1,1,0
107,1,0.9929,0,1,1
107,0,0.7258,1,1,0
107,1,0.6561,1,1,1
107,2,0.6644,0,0,1
107,0,0.616,1,1,0
107,2,0.6548,1,1,1
107,2,0.6064,1,1,1
107,0,1.0721,1,0,0
107,1,2.4067,1,0,1
107,1,0.8259,1,1,1
107,0,0.471,0,1,0
107,1,0.6479,0,0,1
107,1,0.839,0,1,1
107,2,0.6419,1,1,1
107,1,0.5977,0,0,1
107,2,0.7752,1,0,2
107,2,0.903,1,0,1
107,2,0.7603,0,1,1
107,2,2.4471,0,1,1
107,0,1.1899,1,0,0
107,1,0.936,1,0,1
107,0,0.7896,0,1,0
107,0,0.6809,0,0,0
107,2,0.567,1,0,1
107,2,0.6701,1,0,1
107,1,0.6145,1,0,2
107,2,0.6254,1,0,2
107,2,0.9028,0,0,2
107,1,0.8094,0,0,1
107,1,0.7587,0,0,1
107,2,0.8249,0,0,1
107,1,0.6951,0,0,2
107,1,0.8589,0,0,1
107,0,0.7357,1,1,0
107,2,0.6108,1,1,1
107,0,0.6552,1,1,0
107,1,0.6265,1,1,1
107,2,0.8456,1,1,1
107,1,0.552,1,1,1
107,1,0.6322,1,0,1
107,1,0.8561,1,0,1
107,2,0.6796,0,0,1
107,0,0.8942,1,0,0
107,1,0.8041,1,1,1
107,2,0.808,1,0,1
107,2,0.9183,0,0,2
107,2,0.6344,1,1,1
107,2,0.6074,1,1,1
107,2,1.6156,1,0,2
107,1,1.1573,1,0,2
107,1,1.0285,1,0,1
107,0,1.0854,1,0,0
107,2,0.8085,1,0,1
107,2,1.2786,0,1,1
107,0,2.0289,1,0,0
107,2,0.7834,0,1,1
107,1,0.6071,1,1,1
107,2,0.7618,0,1,1
107,0,0.7818,1,0,0
107,2,0.6952,1,0,1
107,2,0.7663,1,0,1
107,2,0.6546,1,1,1
107,2,0.7342,1,0,2
107,0,0.9349,1,0,0
107,0,0.4861,1,0,0
107,2,1.179,1,0,2
107,2,0.7286,1,0,1
107,0,0.4027,0,0,0
107,1,0.7572,0,1,1
107,0,0.8052,1,0,0
107,2,0.7248,1,0,1
107,1,0.7977,1,0,1
107,1,0.6446,0,1,1
107,1,2.2545,1,0,1
107,2,2.4849,1,0,2
107,1,0.6867,1,0,1
107,2,0.9148,0,0,2
107,2,0.7899,0,0,1
107,2,0.713,1,0,1
107,0,0.8053,1,1,0
107,2,0.678,1,1,1
107,1,0.8562,1,1,1
107,2,0.5583,1,1,1
107,1,0.6307,0,0,2
107,1,0.7026,1,0,1
107,0,0.6608,0,0,0
107,1,0.5583,1,1,1
107,1,0.6479,1,1,1
107,2,0.8754,1,0,1
107,0,0.9112,0,1,0
107,1,0.6614,1,0,2
107,1,0.8702,0,0,2
107,0,0.5183,1,1,0
107,2,0.5655,0,0,1
107,2,0.3843,1,0,2
107,1,0.6942,1,0,1
107,1,0.6962,1,0,1
107,1,0.6386,1,1,1
107,0,0.8952,1,0,0
107,0,0.5986,1,1,0
107,1,0.8708,1,0,1
107,1,0.5728,1,1,1
107,2,1.8859,1,0,1
107,0,0.9426,0,1,0
107,0,0.5892,1,1,0
107,2,0.6773,1,0,1
107,1,0.4048,0,0,1
107,2,0.7521,1,1,1
107,1,1.524,1,0,2
107,0,1.7575,0,1,0
107,1,0.7014,1,0,1
107,1,0.7564,1,0,1
107,2,1.228,0,1,1
107,2,0.7175,1,1,1
107,0,0.7175,1,1,0
107,1,0.6048,1,1,1
107,1,0.6777,0,0,2
107,0,0.6869,0,0,0
107,2,0.6749,1,1,1
107,2,0.6193,1,1,1
107,2,0.8868,1,1,1
107,1,0.7409,0,0,2
107,2,0.5424,0,0,1
107,1,0.5,1,1,1
107,2,0.5956,0,0,1
107,1,0.7166,1,0,2
107,0,0.7404,0,0,0
107,1,0.6288,1,1,1
107,0,0.552,1,1,0
107,2,0.6078,0,0,2
107,1,2.1262,0,0,1
107,1,0.5757,1,1,1
107,1,0.6111,1,1,1
107,0,0.567,1,1,0
107,1,0.804,0,0,1
107,0,0.679,0,0,0
107,1,0.9892,0,0,1
107,1,0.5738,1,1,1
107,0,0.732,1,0,0
107,1,0.7899,1,0,2
107,2,0.6529,1,1,1
107,2,0.574,1,1,1
107,1,0.6548,1,0,2
107,1,0.6301,1,1,1
107,1,0.6783,0,0,2
107,2,0.6689,0,0,1
107,0,0.3476,1,0,0
107,0,0.7189,1,0,0
107,1,0.6053,1,1,1
107,0,0.5886,1,0,0
107,2,0.9589,0,1,1
107,0,0.876,1,0,0
107,0,1.1014,1,0,0
107,1,0.7184,1,0,2
107,1,0.7292,1,1,1
107,1,1.7889,1,0,1
107,0,1.0445,1,0,0
107,0,0.7825,1,0,0
107,0,2.104,1,0,0
107,1,0.7342,1,1,1
107,2,0.7727,1,0,1
107,2,0.9167,1,0,2
107,2,0.4933,0,1,1
107,2,1.1111,0,0,1
107,1,2.2257,0,1,1
107,0,0.6708,1,1,0
107,1,0.7742,1,0,1
107,1,0.8748,1,0,1
107,2,0.6999,0,0,1
107,1,0.7685,1,1,1
107,1,0.8996,1,0,2
107,0,0.6116,1,1,0
107,1,1.1054,1,1,1
107,1,0.7126,1,1,1
107,0,0.746,1,0,0
107,2,1.7333,1,1,1
107,2,0.7928,1,0,1
107,1,0.5074,1,0,2
107,0,0.5409,1,0,0
107,2,1.8283,1,0,1
107,1,0.5401,1,0,1
108,2,1.843,1,1,1
108,2,0.9915,0,1,1
108,2,0.7684,1,0,1
108,0,1.0167,1,0,0
108,1,0.6343,1,0,1
108,2,0.9045,1,0,2
108,2,0.6656,1,0,2
108,0,1.0735,1,0,0
108,2,1.1606,1,0,1
108,0,0.8905,0,1,0
108,0,1.6569,0,1,0
108,2,0.5924,1,1,1
108,1,0.8888,0,1,1
108,2,1.3202,0,0,1
108,0,1.0152,1,1,0
108,0,1.5755,0,1,0
108,2,1.0084,1,0,1
108,2,1.0169,1,1,1
108,0,0.886,0,1,0
108,1,0.6445,0,0,1
108,0,0.5826,1,0,0
108,0,0.6491,1,0,0
108,2,0.551,0,1,1
108,0,0.8725,0,0,0
108,1,0.7116,1,0,2
108,2,1.1616,0,0,1
108,2,1.4459,1,1,1
108,2,0.8923,0,0,2
108,2,1.6306,1,1,1
108,1,0.537,0,0,1
108,0,0.6491,0,0,0
108,1,0.672,0,0,1
108,2,1.1375,1,0,1
108,2,1.9748,0,0,1
108,1,0.7991,1,0,2
108,2,0.5839,1,1,1
108,2,0.7535,1,1,1
108,1,0.6797,1,0,1
108,0,0.8504,1,0,0
108,0,0.9536,1,1,0
108,2,0.4499,0,0,1
108,2,1.2507,1,1,1
108,2,0.4965,1,0,2
108,2,0.8574,1,1,1
108,1,0.6867,1,1,1
108,0,1.1201,0,0,0
108,2,0.7471,0,0,1
108,2,0.6722,1,1,1
108,1,0.8006,1,1,1
108,2,1.7617,0,0,1
108,0,0.583,0,0,0
108,2,0.7166,0,0,1
108,2,0.6715,0,1,1
108,1,0.8629,1,0,2
108,0,0.708,1,0,0
108,1,0.5584,1,1,1
108,2,0.6567,0,0,1
108,1,0.913,1,0,1
108,1,1.2167,0,0,1
108,2,0.786,1,0,2
108,1,0.6321,1,1,1
108,1,0.7262,0,1,1
108,2,0.7208,1,0,1
108,1,0.9356,1,1,1
108,1,0.8978,0,1,1
108,1,0.6215,1,1,1
108,0,1.3694,1,0,0
108,0,0.7844,0,1,0
108,2,0.8231,1,0,1
108,0,0.8154,0,0,0
108,2,0.9364,1,0,1
108,2,0.7207,0,1,1
108,1,0.9913,1,1,1
108,1,0.4633,1,0,2
108,2,0.887,1,0,2
108,2,0.455,1,0,2
108,0,2.3912,0,0,0
108,1,1.3267,0,0,2
108,2,1.8223,0,0,1
108,1,1.1654,1,0,2
108,1,0.8724,1,0,1
108,1,1.0628,0,1,1
108,0,0.6459,1,0,0
108,0,0.6727,1,0,0
108,0,1.0075,0,1,0
108,0,0.8529,0,1,0
108,1,0.8208,1,0,1
108,2,0.9753,0,0,1
108,2,0.5188,1,0,2
108,0,0.5342,1,0,0
108,1,0.6446,1,1,1
108,1,1.6462,0,0,2
108,1,1.079,0,0,2
108,0,0.4902,0,1,0
108,0,0.5833,1,0,0
108,2,0.7626,1,0,1
108,0,0.7859,0,1,0
108,1,0.9194,0,0,1
108,0,0.5025,1,0,0
108,0,0.8974,1,1,0
108,1,0.9348,0,0,1
108,1,2.0533,1,1,1
108,2,1.5126,1,1,1
108,2,0.7036,0,1,1
108,1,2.1521,1,1,1
108,1,0.6466,1,1,1
108,2,0.8719,0,1,1
108,1,1.2525,1,1,1
108,1,0.6373,1,1,1
108,2,0.781,1,0,1
108,2,0.7242,1,1,1
108,1,1.1819,1,1,1
108,1,0.7899,0,1,1
108,2,0.5757,1,1,1
108,2,0.845,1,0,1
108,2,0.5674,1,1,1
108,1,0.8866,1,0,2
108,1,1.2604,1,0,1
108,0,0.7092,1,1,0
108,0,0.8478,0,0,0
108,2,1.0631,1,1,1
108,1,0.9337,1,0,1
108,2,0.5807,1,0,1
108,1,0.8483,0,1,1
108,0,0.7414,0,1,0
108,2,0.5635,1,0,2
108,1,0.6956,1,0,1
108,2,0.4145,1,1,1
108,0,0.563,1,0,0
108,2,0.5981,0,0,1
108,2,1.1109,0,0,1
108,1,0.943,1,1,1
108,0,0.8242,1,0,0
108,1,0.781,1,1,1
108,2,2.0228,0,0,1
108,1,1.407,1,1,1
108,2,1.4599,0,0,2
108,0,2.3743,0,0,0
108,2,0.8441,0,0,2
108,1,0.6391,1,1,1
108,1,0.7968,0,0,2
108,0,1.061,1,0,0
108,1,0.8608,1,0,1
108,1,1.1886,0,0,1
108,1,0.5343,1,0,1
108,2,0.7679,0,1,1
108,1,0.4884,1,0,2
108,2,0.6298,0,0,2
108,0,0.5507,1,0,0
108,2,1.2252,1,1,1
108,2,0.8002,0,1,1
108,2,0.7483,0,0,1
108,2,0.6464,1,0,2
108,1,0.5816,1,0,2
108,2,0.7346,1,0,1
108,1,1.1689,1,1,1
108,1,0.9824,0,0,1
108,1,0.6565,1,0,2
108,1,0.9171,1,0,1
108,1,1.1507,1,1,1
108,1,0.7604,1,0,1
108,2,0.8842,0,1,1
108,2,0.8378,1,0,2
108,2,0.7109,1,1,1
108,2,2.3895,1,0,1
108,0,0.7513,1,0,0
108,0,0.8453,0,0,0
108,0,0.6464,1,0,0
108,2,0.7088,1,0,2
108,1,0.7488,0,0,1
108,0,0.7411,1,1,0
108,2,1.0072,1,0,1
108,2,1.0786,1,0,1
108,1,0.8058,0,0,1
108,2,0.7355,1,1,1
108,1,0.7324,1,0,1
108,0,0.9002,1,1,0
108,1,1.0313,1,1,1
108,0,1.1662,0,0,0
108,1,0.8942,1,0,1
108,1,0.9417,1,0,2
108,1,1.1098,1,0,2
108,2,0.7402,1,1,1
108,2,1.1484,1,1,1
108,2,1.1508,1,1,1
108,2,1.5078,0,0,1
108,1,0.5838,1,1,1
108,0,0.751,1,0,0
108,1,0.9154,0,0,1
108,0,1.3654,0,0,0
108,1,0.6259,1,1,1
108,1,0.8529,0,1,1
108,1,0.5759,1,0,1
108,1,0.7961,1,0,1
108,0,0.4582,1,0,0
108,2,0.4606,1,1,1
108,1,1.0426,0,1,1
108,1,0.7915,0,0,2
108,2,0.9739,0,0,1
108,2,1.2293,1,0,2
108,0,0.893,1,1,0
108,0,0.9313,1,1,0
108,1,0.9967,1,0,1
108,1,0.494,0,0,2
108,0,2.3959,0,1,0
108,0,0.764,1,1,0
108,1,0.583,1,0,1
108,2,0.9536,0,0,2
108,1,1.026,1,0,1
108,2,0.7835,1,1,1
108,1,0.8269,0,0,1
108,1,0.6862,1,0,1
108,0,1.245,0,0,0
108,0,0.8394,0,1,0
108,2,0.7972,0,0,1
108,0,0.8617,0,1,0
108,0,1.1668,0,0,0
109,1,1.0265,1,1,1
109,0,1.2175,1,1,0
109,0,0.721,1,0,0
109,2,0.9785,1,0,1
109,2,1.2501,1,0,2
109,0,0.8092,1,1,0
109,0,1.2342,1,0,0
109,1,0.9302,1,0,1
109,2,0.9038,1,0,1
109,1,0.9445,1,1,1
109,0,1.8352,1,0,0
109,2,0.9123,1,0,1
109,2,0.8968,1,1,1
109,2,0.5844,1,0,2
109,0,1.8339,0,1,0
109,2,0.7617,1,1,1
109,2,1.1524,0,1,1
109,2,0.8332,1,0,1
109,1,1.0661,1,0,2
109,2,1.4321,1,1,1
109,2,0.841,1,1,1
109,2,1.1652,1,0,1
109,1,0.943,1,0,1
109,2,1.2808,0,0,1
109,0,0.8714,1,0,0
109,2,0.8181,1,0,1
109,2,1.0009,1,0,2
109,2,0.7094,1,1,1
109,2,1.3047,0,1,1
109,2,1.0967,1,1,1
109,0,1.0482,1,0,0
109,1,1.258,1,0,2
109,1,2.1938,1,1,1
109,0,0.7118,1,0,0
109,0,0.6965,1,1,0
109,0,1.5937,1,1,0
109,1,1.0657,1,0,1
109,1,1.7098,1,0,2
109,1,0.8038,1,0,1
109,0,0.616,1,0,0
109,2,0.7324,1,0,1
109,0,0.7716,1,0,0
109,0,0.7956,1,0,0
109,0,0.7379,1,0,0
109,2,0.644,1,0,2
109,0,0.7286,1,1,0
109,2,0.5387,1,0,2
109,2,0.8814,1,1,1
109,1,0.6318,1,1,1
109,2,0.5862,1,1,1
109,2,0.9303,1,0,1
109,1,1.1133,1,1,1
109,0,1.4315,1,1,0
109,2,0.5298,1,0,2
109,1,1.4894,1,0,2
109,2,1.632,1,1,1
109,1,0.8266,1,0,1
109,2,2.1525,0,1,1
109,1,0.5608,1,0,2
109,1,1.4615,1,0,1
109,2,0.8309,1,0,2
109,1,0.6412,1,0,1
109,0,0.6575,1,1,0
109,1,1.2153,1,0,1
109,2,0.4812,1,0,1
109,0,0.6947,1,1,0
109,1,0.5598,1,1,1
109,2,0.6412,1,0,1
109,0,0.5914,1,0,0
109,2,0.4639,1,0,1
109,0,0.5509,1,1,0
109,0,0.6313,1,0,0
109,1,0.5856,1,0,1
109,2,0.8415,1,0,2
109,2,0.6233,1,0,2
109,2,0.4644,1,0,1
109,1,1.1131,1,1,1
109,1,0.5836,1,0,2
109,1,0.4964,1,0,1
109,2,1.3272,1,1,1
109,2,1.0156,1,0,1
109,1,0.417,1,0,1
109,2,1.8087,1,1,1
109,1,0.5757,1,0,2
109,0,0.7688,1,0,0
109,2,1.16,0,1,1
109,1,0.9998,1,0,1
109,1,0.7335,1,1,1
109,0,0.7363,1,1,0
109,2,0.6326,1,1,1
109,2,1.6304,1,0,1
109,1,0.7422,1,1,1
109,1,0.601,1,1,1
109,2,0.8169,1,0,2
109,0,0.4874,1,0,0
109,2,0.5531,1,1,1
109,1,0.4567,1,0,1
109,2,0.4469,1,0,1
109,1,0.6172,1,1,1
109,2,0.4176,1,0,1
109,2,1.3865,1,0,2
109,1,0.8967,1,1,1
109,1,0.6394,1,1,1
109,1,0.4569,1,0,1
109,1,0.5935,1,0,1
109,1,0.752,1,0,2
109,0,0.7525,1,0,0
109,0,0.6329,1,1,0
109,1,0.6499,1,1,1
109,0,0.6789,1,0,0
109,2,1.6091,1,1,1
109,2,1.1345,1,0,1
109,2,1.3536,1,0,2
109,1,0.6552,1,1,1
109,2,0.667,1,1,1
109,1,1.7421,1,0,1
109,1,0.4951,1,1,1
109,0,0.665,1,1,0
109,0,0.6087,1,0,0
109,0,0.7518,1,1,0
109,2,0.5808,1,1,1
109,1,0.7917,1,1,1
109,1,1.7106,1,0,2
109,2,0.7173,1,0,1
109,1,0.5836,1,0,1
109,1,0.6947,1,1,1
109,2,0.6148,1,1,1
109,0,0.5676,1,0,0
109,1,0.488,1,1,1
109,1,0.9438,1,0,1
109,1,1.9939,1,0,2
109,0,0.566,1,0,0
109,2,0.7121,1,1,1
109,1,1.069,1,1,1
109,0,0.9589,1,0,0
109,1,0.5411,1,0,1
109,2,0.5596,1,0,1
109,2,1.2218,1,1,1
109,1,0.5311,1,0,1
109,1,1.7607,1,1,1
109,2,1.2195,1,0,1
109,2,0.6958,1,0,1
109,1,0.9596,1,0,2
109,0,0.7363,1,1,0
109,1,1.0253,1,0,1
109,2,0.6791,1,1,1
109,0,0.6621,1,0,0
109,1,0.6608,1,1,1
109,1,0.5209,1,1,1
109,0,1.1382,1,1,0
109,2,1.9439,0,0,1
109,0,0.5106,1,0,0
109,1,0.7673,1,1,1
109,2,0.5615,1,0,1
109,2,0.749,1,1,1
109,0,0.5681,1,0,0
109,2,0.5287,1,0,1
109,1,0.4634,1,0,1
109,2,0.7755,1,0,2
109,2,0.6535,1,1,1
109,2,1.1184,1,1,1
109,1,0.7586,1,1,1
109,1,0.9121,1,0,2
109,0,0.7025,1,0,0
109,2,0.5991,1,0,1
109,2,0.6546,1,0,1
109,1,0.8974,1,0,1
109,1,0.7914,1,0,1
109,0,0.4192,1,0,0
109,2,0.4206,1,0,1
109,0,0.776,1,1,0
109,1,0.5257,1,0,2
109,1,0.6393,1,1,1
109,2,1.4069,1,0,2
109,1,0.7367,1,0,1
109,1,0.7674,1,0,2
109,2,0.6456,1,1,1
109,0,0.6803,1,1,0
109,2,0.6957,1,1,1
109,1,0.6025,1,1,1
109,2,0.6614,1,0,1
109,1,0.9754,1,1,1
109,2,0.5199,1,0,1
109,1,1.7488,0,0,2
109,2,0.725,1,0,1
109,0,0.572,1,0,0
109,2,0.6009,1,0,1
109,0,0.431,1,0,0
109,0,0.6852,1,1,0
109,0,0.4598,1,0,0
109,0,1.1994,0,0,0
109,0,0.678,1,1,0
109,2,0.5349,1,1,1
109,1,0.5984,1,0,1
109,0,0.4633,1,0,0
109,1,0.5394,1,0,2
109,2,0.6708,1,0,1
109,1,0.8756,1,0,2
109,2,0.9493,1,0,2
109,1,0.9024,1,0,1
109,1,0.6928,1,1,1
109,0,1.0371,1,0,0
109,2,0.5727,1,0,2
109,0,0.7108,1,1,0
109,1,0.6067,1,1,1
109,0,0.6714,1,0,0
109,2,0.8727,1,0,1
109,0,1.351,1,0,0
109,1,0.7835,1,1,1
109,1,0.8893,0,1,1
109,2,0.9766,1,1,1
109,1,0.5758,1,0,1
109,2,0.6077,1,0,2
109,1,0.5825,1,0,1
109,0,0.8552,1,1,0
109,1,0.6704,1,0,1
109,1,0.5771,1,1,1
109,2,0.7738,1,1,1
109,2,0.9844,1,1,1
109,2,0.5971,1,0,1
109,2,0.7569,1,1,1
109,2,0.7366,1,1,1
109,0,0.6205,1,1,0
109,2,0.5503,1,1,1
109,1,0.5432,1,0,1
109,2,0.7824,1,0,2
109,0,0.5339,1,0,0
109,2,0.5588,1,0,1
109,1,0.4139,1,0,1
109,1,0.4219,1,0,1
109,0,0.895,1,0,0
109,0,0.5478,1,0,0
109,1,0.4468,1,0,1
109,1,0.6128,1,1,1
109,1,0.4307,1,0,1
109,0,1.1415,1,1,0
109,1,1.0881,0,1,1
109,1,0.4535,1,0,1
109,1,0.4337,1,0,2
110,1,0.9705,0,0,2
110,2,0.8578,1,0,2
110,0,1.009,1,0,0
110,1,0.7779,1,1,1
110,2,0.8991,0,0,1
110,1,0.9295,0,0,1
110,0,0.6596,1,0,0
110,0,0.9127,1,1,0
110,2,0.7856,1,0,1
110,1,1.0896,1,0,1
110,2,0.5127,1,1,1
110,0,0.8506,0,0,0
110,2,0.6639,1,1,1
110,1,0.9447,1,0,1
110,1,0.7219,0,0,2
110,2,1.1466,1,0,1
110,0,0.699,1,0,0
110,1,0.6552,1,1,1
110,1,0.7451,1,0,1
110,0,0.7203,1,0,0
110,0,0.6169,1,0,0
110,1,0.6728,1,0,1
110,0,1.145,1,1,0
110,0,0.5119,1,0,0
110,1,0.9852,1,0,1
110,2,0.6812,1,1,1
110,2,0.491,1,0,1
110,2,0.5584,1,0,1
110,0,0.65,1,0,0
110,1,0.7304,1,0,1
110,2,0.5671,1,0,1
110,2,0.7352,1,0,2
110,0,1.6635,1,0,0
110,1,0.5045,0,0,2
110,2,0.5051,1,0,1
110,2,0.6801,1,1,1
110,0,0.6256,1,0,0
110,1,0.655,1,1,1
110,0,0.5303,1,0,0
110,1,0.8101,1,0,1
110,2,0.5465,1,0,1
110,2,0.8803,0,0,1
110,1,0.6991,1,0,1
110,1,0.8254,1,0,1
110,0,1.2597,1,1,0
110,2,0.5614,1,0,1
110,2,0.8179,0,0,2
110,0,0.6474,1,1,0
110,0,0.4723,1,0,0
110,0,0.4818,1,0,0
110,1,0.6585,1,0,2
110,2,1.5064,1,1,1
110,2,0.5223,1,0,1
110,0,1.8649,1,1,0
110,1,0.6056,1,1,1
110,2,1.1292,1,1,1
110,0,0.6827,1,1,0
110,1,1.3454,0,0,2
110,2,0.7371,1,0,1
110,1,0.6976,1,1,1
110,1,0.5886,0,0,1
110,1,0.9933,0,0,1
110,1,0.5774,1,1,1
110,1,0.6244,1,1,1
110,2,0.4945,1,0,1
110,1,0.6321,1,1,1
110,2,0.5138,1,0,1
110,1,0.4172,1,0,2
110,0,0.8644,1,1,0
110,2,0.6817,1,0,1
110,2,0.4971,1,0,2
110,2,0.8448,0,1,1
110,1,1.4643,0,0,1
110,2,0.667,1,1,1
110,2,0.7503,1,0,1
110,1,1.0398,0,0,1
110,2,0.7335,1,0,2
110,0,0.888,0,1,0
110,1,0.9606,1,0,1
110,1,0.673,1,1,1
110,1,0.665,1,0,2
110,0,0.7895,1,0,0
110,2,1.0151,1,1,1
110,2,0.8631,1,0,2
110,1,0.5119,1,0,2
110,2,1.0165,1,0,2
110,0,0.814,1,0,0
110,2,1.6072,1,1,1
110,0,0.6388,0,1,0
110,2,0.7828,1,1,1
110,0,1.6697,1,1,0
110,1,0.8632,1,1,1
110,2,0.6955,1,1,1
110,1,0.7669,1,0,1
110,2,2.4963,0,1,1
110,2,0.5761,1,0,2
110,1,0.608,1,0,1
110,1,1.0428,1,1,1
110,1,0.8583,1,1,1
110,2,0.6339,1,0,1
110,2,0.7843,1,1,1
110,2,1.3543,1,1,1
110,0,0.6082,1,0,0
110,0,1.8397,1,1,0
110,0,0.6489,1,0,0
110,0,0.7064,1,0,0
110,0,1.1199,1,0,0
110,2,0.7693,1,0,1
110,0,0.8104,1,0,0
110,2,1.3624,1,1,1
110,0,1.0019,0,1,0
110,0,0.6981,1,0,0
110,1,1.1925,1,1,1
110,2,1.2146,1,0,2
110,2,1.264,1,1,1
110,0,0.7682,1,0,0
110,0,1.6963,1,1,0
110,2,1.1754,0,1,1
110,2,0.6301,1,0,1
110,1,0.9261,0,0,1
110,2,0.7521,1,1,1
110,2,0.8947,1,1,1
110,1,0.8645,1,0,2
110,1,0.9276,0,1,1
110,1,1.0647,0,0,1
110,0,0.7436,0,1,0
110,0,0.7914,1,0,0
110,0,1.3679,1,1,0
110,0,1.2218,0,0,0
110,1,1.4223,1,0,1
110,1,1.0082,1,1,1
110,2,0.9673,1,0,2
110,0,1.4643,1,1,0
110,0,1.1501,1,0,0
110,1,0.5903,1,0,1
110,2,2.2893,0,0,1
110,1,0.694,0,1,1
110,1,0.6552,1,0,2
110,1,0.9257,1,0,1
110,1,1.4942,1,1,1
110,2,1.4607,1,1,1
110,2,0.815,1,0,1
110,1,1.0304,1,1,1
110,1,1.5487,0,1,1
110,2,0.847,1,1,1
110,1,1.3421,0,0,1
110,1,0.8248,1,1,1
110,2,1.0918,1,1,1
110,1,1.0725,1,1,1
110,2,0.4693,1,0,2
110,1,1.2392,1,1,1
110,1,0.8857,0,0,1
110,1,0.4481,1,0,2
110,2,1.1994,0,0,2
110,2,1.1053,0,0,2
110,1,0.9371,1,0,1
110,2,0.7723,0,1,1
110,1,1.2656,1,1,1
110,1,1.0935,1,0,1
110,1,0.9921,1,1,1
110,0,1.3676,1,1,0
110,2,1.857,1,1,1
110,0,0.9337,0,0,0
110,2,0.6872,1,1,1
110,2,0.5565,1,0,1
110,2,0.6807,1,1,1
110,1,1.1041,0,1,1
110,2,0.6875,1,1,1
110,1,1.351,1,0,1
110,1,0.9367,0,1,1
110,2,1.4165,1,0,1
110,2,0.4415,1,0,1
110,1,0.6949,1,1,1
110,0,0.791,1,0,0
110,2,0.8313,1,0,1
110,2,0.6137,1,0,1
110,2,0.6561,1,1,1
110,0,0.7182,1,0,0
110,2,0.7264,1,0,2
110,2,0.6624,1,1,1
110,1,1.358,1,0,2
110,0,0.7189,1,1,0
110,2,0.766,1,0,1
110,2,1.0692,1,0,2
110,0,0.655,1,1,0
110,1,0.6451,1,0,1
110,1,0.7116,1,1,1
110,1,0.7252,1,1,1
110,1,0.9736,1,1,1
110,0,1.422,0,0,0
110,1,0.7082,1,1,1
110,2,0.5349,1,0,1
110,2,0.6718,1,0,2
110,0,0.6154,0,1,0
110,2,0.5584,0,1,1
110,2,1.0539,1,0,1
110,1,0.679,1,1,1
110,2,0.8617,1,1,1
110,1,0.8301,1,1,1
110,1,0.8824,0,0,1
110,2,0.6777,1,0,1
110,1,0.9472,0,0,1
110,2,0.8516,1,1,1
110,2,0.7019,1,0,1
110,1,1.1959,1,0,2
110,0,0.9429,1,0,0
110,1,2.1969,0,0,1
110,0,0.8271,0,0,0
110,1,0.4555,1,0,2
110,2,1.111,1,1,1
110,0,0.7183,0,0,0
110,1,0.7019,0,1,1
110,1,0.6711,1,0,2
110,2,0.9524,0,0,1
110,2,0.7116,1,0,1
110,0,0.616,0,0,0
110,2,0.7831,0,0,2
110,2,1.0553,1,0,1
110,2,0.6474,1,0,1
110,1,0.6934,0,0,2
110,1,0.6146,0,1,1
110,0,0.7008,1,1,0
110,2,1.4152,1,1,1
110,1,0.5586,1,0,1
110,1,0.6951,0,0,2
110,1,0.5328,1,1,1
110,1,0.4947,0,0,1
110,0,0.9975,1,1,0
110,2,1.078,1,0,2
110,2,0.9506,1,0,1
110,2,0.8791,1,1,1
110,0,0.8218,0,0,0
110,1,0.8788,1,0,1
110,0,1.2128,1,1,0
110,1,1.2622,1,0,1
111,2,0.944700001,1,1,1
111,1,1.014599999,0,0,1
111,2,0.7757,0,0,2
111,2,0.9917,0,1,1
111,0,0.6388,1,0,0
111,0,0.734900001,1,1,0
111,2,1.030099999,1,0,2
111,1,0.918,1,1,1
111,0,0.6135,1,0,0
111,2,0.8138,1,0,1
111,1,0.853599999,0,0,1
111,2,0.9492,0,1,1
111,1,0.652,0,1,1
111,0,0.6061,1,1,0
111,0,1.0128,0,1,0
111,1,0.6378,1,1,1
111,1,0.686,1,1,1
111,2,0.567299999,1,0,1
111,0,0.644400001,1,0,0
111,0,0.807099999,1,0,0
111,1,0.9497,1,0,1
111,2,0.6949,1,1,1
111,1,0.6125,0,1,1
111,1,0.9755,0,0,1
111,1,0.526,1,0,1
111,2,1.065200001,1,1,1
111,0,0.4372,0,0,0
111,0,0.4568,1,0,0
111,2,0.422599999,1,0,2
111,0,0.525299999,1,0,0
111,1,0.701700001,1,0,1
111,2,0.5359,0,0,1
111,1,0.5508,1,0,2
111,1,0.662099999,1,1,1
111,0,0.8225,1,1,0
